Total,Clearance,Circulation,PairwiseDistance,PairwiseAngle,ConversationDistance,ConversationAngle,Balance,Alignment,WallAlignment,Symmetry,Emphasis,AcceptanceProbability,Iteration
-123.982000,0.000000,0.000000,-2.557256,-3.569428,-5.227047,-10.182910,0.487429,-7.526901,-0.113001,1.904210,-2.550267,1.000000,1365.000000
-123.646900,0.000000,0.000000,-2.549472,-3.569428,-5.227047,-10.182910,0.488623,-7.304846,-0.207965,1.904210,-2.550267,0.715279,1367.000000
-123.698200,0.000000,0.000000,-2.342254,-3.661519,-5.227047,-10.182910,0.485118,-7.304846,-0.207965,1.904210,-2.550267,1.000000,1369.000000
-124.079700,0.000000,0.000000,-2.382666,-3.661519,-5.227047,-10.182910,0.484235,-7.512939,-0.119631,1.904210,-2.550267,1.000000,1372.000000
-123.060100,0.000000,0.000000,-2.286794,-3.661519,-5.227047,-10.182910,0.486430,-6.987248,-0.315485,1.904210,-2.550267,0.360728,1375.000000
-123.809900,0.000000,0.000000,-2.787910,-3.622862,-5.227047,-10.182910,0.525880,-6.987248,-0.315485,1.904210,-2.550267,1.000000,1376.000000
-123.037900,0.000000,0.000000,-2.819774,-3.622862,-5.227047,-10.182910,0.525883,-6.536901,-0.431571,1.904210,-2.550267,0.462122,1377.000000
-124.011000,0.000000,0.000000,-2.779107,-3.622862,-5.227047,-10.182910,0.525914,-7.114807,-0.275465,1.904210,-2.550267,1.000000,1380.000000
-123.708000,0.000000,0.000000,-2.538241,-3.649012,-5.227047,-10.182910,0.493940,-7.114807,-0.275465,1.904210,-2.550267,0.738587,1382.000000
-123.645600,0.000000,0.000000,-2.704327,-3.577568,-5.227047,-10.182910,0.518840,-7.114807,-0.275465,1.904210,-2.550267,0.939506,1385.000000
-124.637600,0.000000,0.000000,-2.725102,-3.577568,-5.227047,-10.182910,0.517954,-7.957643,0.187735,1.904210,-2.550267,1.000000,1386.000000
-125.075600,0.000000,0.000000,-2.593492,-3.719827,-5.227047,-10.182910,0.524684,-7.957643,0.187735,1.904210,-2.550267,1.000000,1387.000000
-124.738400,0.000000,0.000000,-2.433237,-3.718697,-5.227047,-10.182910,0.532005,-7.957643,0.187735,1.904210,-2.550267,0.713812,1388.000000
-124.540700,0.000000,0.000000,-2.456361,-3.718697,-5.227047,-10.182910,0.533579,-8.051319,0.378062,1.904210,-2.550267,0.820578,1390.000000
-124.712800,0.000000,0.000000,-2.508422,-3.730310,-5.227047,-10.182910,0.526987,-8.051319,0.378062,1.904210,-2.550267,1.000000,1392.000000
-124.753200,0.000000,0.000000,-2.452616,-3.730310,-5.227047,-10.182910,0.524196,-7.731229,-0.001163,1.904210,-2.550267,1.000000,1395.000000
-124.930300,0.000000,0.000000,-2.493748,-3.730310,-5.227047,-10.182910,0.524979,-7.877318,0.106500,1.904210,-2.550267,1.000000,1396.000000
-124.298500,0.000000,0.000000,-2.393438,-3.730310,-5.227047,-10.182910,0.523148,-7.448067,-0.149153,1.904210,-2.550267,0.531595,1397.000000
-124.739400,0.000000,0.000000,-2.450223,-3.730310,-5.227047,-10.182910,0.524152,-7.721432,-0.007321,1.904210,-2.550267,1.000000,1398.000000
-124.234000,0.000000,0.000000,-2.386915,-3.730310,-5.227047,-10.182910,0.523040,-7.411730,-0.164844,1.904210,-2.550267,0.603268,1399.000000
-125.239600,0.000000,0.000000,-2.430027,-3.717709,-5.227047,-10.266970,0.528528,-7.826787,0.066011,1.919331,-2.591226,1.000000,1400.000000
-124.971700,0.000000,0.000000,-2.231982,-3.717540,-5.209908,-10.312180,0.531579,-7.826787,0.066011,2.037167,-2.639954,0.764980,1402.000000
-124.395500,0.000000,0.000000,-2.213055,-3.726887,-5.209908,-10.258670,0.527628,-7.560174,-0.096593,2.021043,-2.613920,0.562029,1403.000000
-124.305300,0.000000,0.000000,-2.210710,-3.727902,-5.209908,-10.252020,0.527127,-7.521108,-0.115645,2.019254,-2.610653,0.913711,1406.000000
-124.952500,0.000000,0.000000,-2.231159,-3.717991,-5.209908,-10.309850,0.531410,-7.817099,0.058629,2.036402,-2.638834,1.000000,1410.000000
-123.757400,0.007581,0.000000,-2.284259,-3.715269,-5.293165,-10.028000,0.520142,-7.817099,0.058629,1.740600,-2.441972,0.302658,1411.000000
-124.672200,0.000000,0.000000,-2.665571,-3.740994,-5.265723,-9.971103,0.575269,-7.817099,0.058629,1.121891,-2.335224,1.000000,1412.000000
-124.687100,0.058607,0.000000,-2.089458,-3.746005,-5.105401,-10.324450,0.597976,-7.817099,0.058629,1.256013,-2.518239,1.000000,1415.000000
-125.023600,0.068874,0.000000,-2.092232,-3.745231,-5.105401,-10.391050,0.604464,-8.001871,0.251605,1.264482,-2.553808,1.000000,1416.000000
-124.835500,0.082944,0.000000,-2.104645,-3.739391,-5.105401,-10.488990,0.613157,-8.019724,0.551292,1.285424,-2.605412,0.828530,1417.000000
-125.021200,0.070736,0.000000,-2.132702,-3.738385,-5.136289,-10.479470,0.609397,-8.019724,0.551292,1.291087,-2.600463,1.000000,1418.000000
-125.734300,0.000000,0.000000,-1.989140,-3.724041,-5.415674,-10.473370,0.600718,-8.019724,0.551292,1.855012,-2.717916,1.000000,1421.000000
-124.051700,0.120805,0.000000,-1.998758,-3.742455,-4.996379,-10.517190,0.634460,-8.019724,0.551292,1.399220,-2.657900,0.185888,1422.000000
-125.666700,0.003502,0.000000,-1.993610,-3.725994,-5.378659,-10.480660,0.602759,-8.019724,0.551292,1.805662,-2.710625,1.000000,1425.000000
-125.975000,0.000000,0.000000,-1.986506,-3.736033,-5.378659,-10.420740,0.596553,-8.037530,0.328856,1.774038,-2.679874,1.000000,1426.000000
-125.789000,0.000000,0.000000,-1.979066,-3.742696,-5.378659,-10.360000,0.589898,-7.888777,0.117848,1.748178,-2.648488,0.830327,1427.000000
-125.268300,0.015731,0.000000,-1.947509,-3.744862,-5.293164,-10.352450,0.599721,-7.888777,0.117848,1.723004,-2.651305,0.594110,1431.000000
-122.734100,0.000000,0.000000,-1.929092,-3.746071,-5.293164,-10.173720,0.577690,-6.795787,-0.369492,1.674767,-2.558678,0.079323,1433.000000
-122.699700,0.000000,0.000000,-1.928927,-3.745998,-5.293164,-10.172120,0.577486,-6.782906,-0.372861,1.674500,-2.557842,0.966206,1436.000000
-123.437800,0.000000,0.000000,-1.955248,-3.747691,-5.478757,-10.177360,0.562210,-6.782906,-0.372861,1.814510,-2.578051,1.000000,1438.000000
-123.486900,0.000000,0.000000,-1.955248,-3.730524,-5.478757,-10.006110,0.551854,-7.096855,-0.537777,1.828848,-2.542139,1.000000,1440.000000
-122.540600,0.000000,0.000000,-1.893856,-3.685305,-5.478757,-9.610274,0.523405,-7.451068,-0.929806,1.874610,-2.457168,0.388152,1442.000000
-123.493300,0.000000,0.000000,-1.955248,-3.732751,-5.478757,-10.027520,0.553216,-7.062784,-0.516796,1.826871,-2.546656,1.000000,1444.000000
-123.126300,0.000000,0.000000,-1.819453,-3.736860,-5.440786,-10.011370,0.539470,-7.062784,-0.516796,1.707759,-2.539755,0.692812,1445.000000
-123.042100,0.000000,0.000000,-1.786693,-3.748486,-5.440786,-10.132090,0.546467,-6.846876,-0.402233,1.697289,-2.564769,0.919235,1449.000000
-123.134700,0.000000,0.000000,-1.905036,-3.760978,-5.370368,-10.149530,0.545359,-6.846876,-0.402233,1.754346,-2.590698,1.000000,1454.000000
-123.223100,0.000000,0.000000,-1.928002,-3.754112,-5.370368,-10.073040,0.540892,-6.992744,-0.476520,1.759793,-2.574770,1.000000,1456.000000
-122.811700,0.000000,0.000000,-1.955248,-3.717522,-5.370368,-9.711644,0.516623,-7.415284,-0.838261,1.794744,-2.498025,0.662697,1457.000000
-120.855600,0.049706,0.000000,-1.365000,-3.728039,-5.275265,-9.628980,0.481602,-7.415284,-0.838261,1.474243,-2.471494,0.141416,1458.000000
-122.680700,0.000000,0.000000,-1.869734,-3.696063,-5.462380,-9.668579,0.516847,-7.415284,-0.838261,1.718584,-2.459957,1.000000,1461.000000
-122.414100,0.000000,0.000000,-1.904385,-3.684669,-5.462380,-9.572604,0.509774,-7.451200,-0.930375,1.731820,-2.439410,0.765972,1464.000000
-120.983700,0.000000,0.000000,-1.298087,-3.738846,-5.390471,-9.643595,0.555665,-7.451200,-0.930375,2.441060,-2.590462,0.239205,1469.000000
-122.291400,0.000000,0.000000,-1.746111,-3.700848,-5.439112,-9.640656,0.526158,-7.451200,-0.930375,1.957044,-2.486899,1.000000,1472.000000
-120.649100,0.000000,0.000000,-1.289913,-3.713471,-5.340845,-9.660936,0.570971,-7.451200,-0.930375,2.480434,-2.555901,0.193538,1476.000000
-121.368800,0.000000,0.000000,-1.476671,-3.739940,-5.283400,-9.667689,0.528040,-7.451200,-0.930375,2.150130,-2.564234,1.000000,1477.000000
-121.104900,0.000000,0.000000,-1.466769,-3.732598,-5.283400,-9.602320,0.522085,-7.458596,-1.001828,2.156274,-2.549170,0.768062,1478.000000
-121.133500,0.000000,0.000000,-1.466575,-3.731441,-5.283400,-9.593470,0.522487,-7.488341,-1.008970,2.158243,-2.547389,1.000000,1482.000000
-121.141400,0.042287,0.000000,-1.549005,-3.764707,-5.200382,-9.613545,0.553376,-7.488341,-1.008970,2.044170,-2.621721,1.000000,1483.000000
-119.478500,0.048388,0.000000,-1.560824,-3.806798,-5.200382,-9.996404,0.539962,-6.032047,-0.739795,1.979523,-2.693076,0.189585,1487.000000
-118.638500,0.000000,0.000000,-1.383352,-3.771557,-5.130999,-9.998570,0.473956,-6.032047,-0.739795,2.370704,-2.650658,0.431739,1488.000000
-119.380600,0.000000,0.000000,-1.381742,-3.750926,-5.130999,-9.834569,0.479621,-6.691192,-0.842908,2.402291,-2.617545,1.000000,1490.000000
-118.802800,0.000000,0.000000,-1.383037,-3.767196,-5.130999,-9.962999,0.475061,-6.177852,-0.760200,2.377325,-2.643526,0.561125,1491.000000
-120.426200,0.000000,0.000000,-1.378280,-3.714295,-5.130999,-9.565662,0.491963,-7.671531,-1.054826,2.459783,-2.562016,1.000000,1492.000000
-119.914200,0.000000,0.000000,-1.380216,-3.733918,-5.130999,-9.706598,0.485033,-7.176327,-0.937941,2.428785,-2.591306,0.599332,1493.000000
-119.838000,0.000000,0.000000,-1.380458,-3.736511,-5.130999,-9.725739,0.484169,-7.105735,-0.923002,2.424721,-2.595252,0.926607,1494.000000
-120.299700,0.000000,0.000000,-1.378818,-3.719589,-5.130999,-9.603045,0.490027,-7.544646,-1.022717,2.451377,-2.569825,1.000000,1500.000000
-121.226300,0.000000,0.000000,-1.369777,-3.639916,-5.130999,-9.080331,0.523241,-8.956861,-1.518520,2.580572,-2.458161,1.000000,1501.000000
-121.303700,0.000000,0.000000,-1.376032,-3.641121,-5.144980,-9.077190,0.526311,-8.956861,-1.518520,2.552295,-2.456244,1.000000,1504.000000
-120.123900,0.000000,0.000000,-1.373239,-3.586302,-5.100852,-8.973933,0.514949,-8.956861,-1.518520,2.535607,-2.318438,0.307337,1505.000000
-119.838800,0.000000,0.000000,-1.370233,-3.554463,-5.100852,-8.787630,0.529409,-9.228590,-1.694441,2.594254,-2.277655,0.752000,1507.000000
-119.570600,0.000000,0.000000,-1.368550,-3.537326,-5.100852,-8.690396,0.537539,-9.325495,-1.785352,2.625880,-2.256191,0.764752,1508.000000
-117.787000,0.000000,0.000000,-1.361637,-3.470519,-5.100852,-8.329134,0.571195,-9.401774,-2.103798,2.749545,-2.175357,0.168031,1510.000000
-118.112500,0.000000,0.000000,-1.362659,-3.480107,-5.100852,-8.379373,0.566193,-9.418406,-2.062151,2.731762,-2.186701,1.000000,1511.000000
-117.851800,0.000000,0.000000,-1.361835,-3.472376,-5.100852,-8.338822,0.570223,-9.405670,-2.095850,2.746101,-2.177547,0.770485,1512.000000
-118.003500,0.000000,0.000000,-1.339143,-3.450761,-5.100852,-8.139755,0.582939,-9.610404,-2.509606,2.786987,-2.190847,1.000000,1526.000000
-116.477500,0.000000,0.000000,-1.244359,-3.425856,-4.959033,-7.968664,0.535876,-9.610404,-2.509606,2.504851,-2.220034,0.217405,1527.000000
-116.480600,0.000000,0.000000,-1.244432,-3.425971,-4.959033,-7.969305,0.535821,-9.610993,-2.508487,2.505101,-2.220101,1.000000,1528.000000
-118.106400,0.000000,0.000000,-1.453009,-3.417840,-5.027859,-8.104724,0.541870,-9.610993,-2.508487,2.281706,-2.167170,1.000000,1529.000000
-118.293000,0.000000,0.000000,-1.493158,-3.445677,-5.027859,-8.277812,0.527959,-9.509739,-2.184191,2.324728,-2.181815,1.000000,1532.000000
-117.871200,0.000000,0.000000,-1.511169,-3.456335,-5.027859,-8.358603,0.522139,-9.282804,-2.013097,2.338810,-2.186399,0.655876,1533.000000
-118.071700,0.000000,0.000000,-1.504317,-3.452422,-5.027859,-8.327524,0.524324,-9.383986,-2.079988,2.333910,-2.184816,1.000000,1534.000000
-118.384000,0.000000,0.000000,-1.483590,-3.439543,-5.027859,-8.235898,0.531153,-9.581598,-2.268773,2.315790,-2.178853,1.000000,1536.000000
-118.381300,0.000000,0.000000,-1.484108,-3.439883,-5.027859,-8.238155,0.530978,-9.578517,-2.264303,2.316298,-2.179023,0.997333,1538.000000
-118.423000,0.000000,0.000000,-1.417959,-3.454129,-5.100852,-8.252237,0.552834,-9.578517,-2.264303,2.568412,-2.190229,1.000000,1539.000000
-118.279800,0.000000,0.000000,-1.425741,-3.459942,-5.100852,-8.300062,0.549547,-9.487622,-2.163202,2.567957,-2.190085,0.866611,1540.000000
-118.360000,0.000000,0.000000,-1.402901,-3.441720,-5.100852,-8.162823,0.559354,-9.632725,-2.439154,2.564303,-2.188927,1.000000,1542.000000
-118.449700,0.000000,0.000000,-1.412471,-3.449776,-5.100852,-8.219228,0.555185,-9.615818,-2.331181,2.567628,-2.189981,1.000000,1546.000000
-117.753200,0.000000,0.000000,-1.438427,-3.468409,-5.100852,-8.381275,0.544301,-9.231171,-1.982404,2.562677,-2.188409,0.498329,1547.000000
-118.373900,0.000000,0.000000,-1.421489,-3.456820,-5.100852,-8.273771,0.551336,-9.543036,-2.219359,2.568444,-2.190239,1.000000,1550.000000
-117.601000,0.018138,0.000000,-1.438967,-3.430888,-4.927199,-8.209853,0.506536,-9.543036,-2.219359,2.114462,-2.177858,0.461695,1552.000000
-118.179900,0.000000,0.000000,-1.367983,-3.466297,-5.100852,-8.285134,0.570811,-9.543036,-2.219359,2.734345,-2.182788,1.000000,1554.000000
-118.213000,0.000000,0.000000,-1.355524,-3.454624,-5.100852,-8.182596,0.577501,-9.633544,-2.430266,2.751894,-2.188459,1.000000,1555.000000
-118.043000,0.000000,0.000000,-1.371712,-3.469359,-5.100852,-8.317410,0.568831,-9.470222,-2.147692,2.726969,-2.180358,0.843679,1557.000000
-118.269600,0.000000,0.000000,-1.362552,-3.461463,-5.100852,-8.239539,0.573712,-9.609308,-2.316557,2.743251,-2.185685,1.000000,1558.000000
-118.226800,0.000000,0.000000,-1.366016,-3.464595,-5.100852,-8.268440,0.571859,-9.572227,-2.255526,2.737811,-2.183920,0.958073,1559.000000
-118.258400,0.000000,0.000000,-1.317412,-3.464595,-5.100852,-8.268440,0.572400,-9.503131,-2.376504,2.737811,-2.183920,1.000000,1560.000000
-118.115600,0.000000,0.000000,-1.279013,-3.464595,-5.100852,-8.268440,0.573018,-9.390013,-2.463570,2.737811,-2.183920,0.866875,1561.000000
-117.857700,0.000000,0.000000,-0.733641,-3.620639,-5.100852,-8.268440,0.537959,-9.390013,-2.463570,2.737811,-2.183920,0.772646,1562.000000
-117.795600,0.000000,0.000000,-0.728651,-3.620639,-5.100852,-8.268440,0.538192,-9.343622,-2.489270,2.737811,-2.183920,0.939836,1564.000000
-117.969400,0.000000,0.000000,-0.470376,-3.749993,-5.100852,-8.268440,0.509122,-9.343622,-2.489270,2.737811,-2.183920,1.000000,1566.000000
-118.029600,0.000000,0.000000,-0.639197,-3.690384,-5.100852,-8.268440,0.495427,-9.343622,-2.489270,2.737811,-2.183920,1.000000,1567.000000
-118.100700,0.000000,0.000000,-0.644457,-3.690384,-5.100852,-8.268440,0.494896,-9.398252,-2.458584,2.737811,-2.183920,1.000000,1568.000000
-118.353100,0.000000,0.000000,-0.718459,-3.700616,-5.100852,-8.268440,0.459436,-9.398252,-2.458584,2.737811,-2.183920,1.000000,1569.000000
-118.450700,0.000000,0.000000,-0.744116,-3.700616,-5.100852,-8.268440,0.456707,-9.533147,-2.340553,2.737811,-2.183920,1.000000,1571.000000
-116.761300,0.000000,0.000000,-0.830521,-3.700616,-5.100852,-8.268440,0.452094,-9.285310,-1.840757,2.737811,-2.183920,0.184639,1576.000000
-118.288800,0.000000,0.000000,-0.769179,-3.700616,-5.100852,-8.268440,0.454703,-9.576891,-2.210827,2.737811,-2.183920,1.000000,1577.000000
-118.327600,0.000000,0.000000,-0.673646,-3.740486,-5.100852,-8.268440,0.434385,-9.576891,-2.210827,2.737811,-2.183920,1.000000,1578.000000
-118.138400,0.000000,0.000000,-0.405293,-3.814557,-5.100852,-8.268440,0.449603,-9.576891,-2.210827,2.737811,-2.183920,0.827639,1579.000000
-117.869800,0.000000,0.000000,-0.328125,-3.817663,-5.100852,-8.268440,0.536133,-9.576891,-2.210827,2.737811,-2.183920,0.764449,1580.000000
-117.619200,0.000000,0.000000,-0.304039,-3.793769,-5.100852,-8.268440,0.591427,-9.576891,-2.210827,2.737811,-2.183920,0.778343,1581.000000
-116.942200,0.000000,0.000000,-0.341475,-3.668138,-5.100852,-8.268440,0.673935,-9.576891,-2.210827,2.737811,-2.183920,0.508119,1582.000000
-117.374600,0.000000,0.000000,-0.221578,-3.796689,-5.100852,-8.268440,0.654294,-9.576891,-2.210827,2.737811,-2.183920,1.000000,1583.000000
-117.599800,0.000000,0.000000,-0.215551,-3.796689,-5.100852,-8.268440,0.637593,-9.446806,-2.425782,2.737811,-2.183920,1.000000,1584.000000
-116.375600,0.000000,0.000000,-0.227437,-3.796689,-5.100852,-8.268440,0.671196,-9.435336,-1.958219,2.737811,-2.183920,0.293987,1585.000000
-116.779400,0.000000,0.000000,-0.267365,-3.836527,-5.100852,-8.268440,0.588003,-9.435336,-1.958219,2.737811,-2.183920,1.000000,1588.000000
-116.730200,0.000000,0.000000,-0.228385,-3.849705,-5.100852,-8.268440,0.612770,-9.435336,-1.958219,2.737811,-2.183920,0.951974,1589.000000
-116.276500,0.000000,0.000000,-0.230176,-3.849705,-5.100852,-8.268440,0.617393,-9.336612,-1.876800,2.737811,-2.183920,0.635265,1590.000000
-116.075000,0.000000,0.000000,-0.215806,-3.827908,-5.100852,-8.268440,0.659890,-9.336612,-1.876800,2.737811,-2.183920,0.817522,1591.000000
-116.314100,0.000000,0.000000,-0.157758,-3.897061,-5.100852,-8.268440,0.653587,-9.336612,-1.876800,2.737811,-2.183920,1.000000,1592.000000
-116.473900,0.000000,0.000000,-0.132054,-3.931547,-5.100852,-8.268440,0.627758,-9.336612,-1.876800,2.737811,-2.183920,1.000000,1593.000000
-117.834000,0.000000,0.000000,-0.129016,-3.931547,-5.100852,-8.268440,0.599280,-9.572612,-2.170193,2.737811,-2.183920,1.000000,1594.000000
-118.050500,0.000000,0.000000,-0.128061,-3.931547,-5.100852,-8.268440,0.590493,-9.572991,-2.251889,2.737811,-2.183920,1.000000,1595.000000
-118.064200,0.000000,0.000000,-0.138910,-3.925913,-5.100852,-8.268440,0.577047,-9.572991,-2.251889,2.737811,-2.183920,1.000000,1596.000000
-118.017200,0.000000,0.000000,-0.135085,-3.924270,-5.100852,-8.268440,0.597758,-9.572991,-2.251889,2.737811,-2.183920,0.954156,1598.000000
-117.757500,0.000000,0.000000,-0.136301,-3.924270,-5.100852,-8.268440,0.607512,-9.569421,-2.156435,2.737811,-2.183920,0.771232,1599.000000
-118.205400,0.000000,0.000000,-0.136529,-3.920408,-5.100852,-8.310518,0.607482,-9.805068,-2.000651,2.756610,-2.217346,1.000000,1600.000000
-118.053000,0.000000,0.000000,-0.136424,-3.922541,-5.100852,-8.290917,0.607455,-9.712789,-2.077282,2.747237,-2.201786,0.858621,1601.000000
-116.601300,0.000000,0.000000,-0.136003,-3.925610,-5.100852,-8.215086,0.608041,-9.092924,-2.306518,2.720620,-2.141428,0.234179,1602.000000
-116.770800,0.000000,0.000000,-0.135153,-3.925663,-5.187281,-8.201043,0.598215,-9.092924,-2.306518,2.857941,-2.173483,1.000000,1604.000000
-115.051500,0.066798,0.000000,-0.136839,-3.923905,-4.741573,-8.233425,0.636987,-9.092924,-2.306518,2.435246,-2.084334,0.179181,1605.000000
-114.776600,0.093205,0.000000,-0.137745,-3.923260,-4.691089,-8.236525,0.644789,-9.092924,-2.306518,2.328620,-2.057709,0.759652,1606.000000
-116.529700,0.000000,0.000000,-0.133889,-3.925192,-5.247618,-8.154511,0.576874,-9.092924,-2.306518,3.149446,-2.234529,1.000000,1607.000000
-117.073300,0.000000,0.000000,-0.134027,-3.924010,-5.247618,-8.173926,0.575650,-9.322973,-2.247342,3.161795,-2.250637,1.000000,1608.000000
-115.854300,0.000000,0.000000,-0.130966,-3.924013,-5.285294,-7.994864,0.559543,-9.322973,-2.247342,3.538949,-2.314449,0.295539,1610.000000
-114.470900,0.023757,0.000000,-0.130808,-3.925864,-4.934202,-7.985888,0.600904,-9.322973,-2.247342,3.209780,-2.255699,0.250711,1611.000000
-113.763400,0.099632,0.000000,-0.132541,-3.924800,-4.656631,-8.084773,0.631093,-9.322973,-2.247342,2.831286,-2.189128,0.492907,1612.000000
-113.362100,0.138958,0.000000,-0.133174,-3.923906,-4.556476,-8.109385,0.643162,-9.322973,-2.247342,2.696532,-2.163279,0.669445,1615.000000
-114.407600,0.169569,0.000000,-0.133719,-3.923944,-4.556476,-8.237789,0.652106,-9.881289,-1.863486,2.746250,-2.247697,1.000000,1616.000000
-115.049400,0.130471,0.000000,-0.133688,-3.922759,-4.653570,-8.248196,0.639785,-9.881289,-1.863486,2.814042,-2.259420,1.000000,1619.000000
-114.427000,0.143813,0.000000,-0.133926,-3.915636,-4.653570,-8.303529,0.643867,-9.794855,-1.616394,2.852093,-2.298204,0.536656,1622.000000
-114.376800,0.144439,0.000000,-0.133937,-3.915177,-4.653570,-8.306119,0.644068,-9.783782,-1.603792,2.854137,-2.300033,0.951045,1629.000000
-114.529800,0.142443,0.000000,-0.133902,-3.916596,-4.653570,-8.297862,0.643430,-9.816701,-1.643643,2.847710,-2.294209,1.000000,1630.000000
-117.151100,0.040744,0.000000,-0.141549,-3.911517,-4.938873,-8.375177,0.643733,-9.816701,-1.643643,2.308197,-2.171251,1.000000,1631.000000
-117.669900,0.019303,0.000000,-0.141137,-3.921725,-4.938873,-8.298945,0.641546,-9.848302,-1.945294,2.289108,-2.113065,1.000000,1632.000000
-117.517400,0.026102,0.000000,-0.141986,-3.922002,-4.931123,-8.278844,0.646117,-9.848302,-1.945294,2.225949,-2.093657,0.858628,1633.000000
-118.781600,0.000000,0.000000,-0.139240,-3.914787,-5.261356,-8.305499,0.599791,-9.848302,-1.945294,2.734006,-2.200501,1.000000,1636.000000
-118.624000,0.000000,0.000000,-0.139529,-3.906271,-5.261356,-8.348110,0.599132,-9.877396,-1.762676,2.754138,-2.232209,0.854204,1637.000000
-118.071100,0.000000,0.000000,-0.136184,-3.903544,-5.239652,-8.316031,0.575986,-9.877396,-1.762676,3.120430,-2.310482,0.575269,1638.000000
-118.162800,0.000000,0.000000,-0.153035,-3.902085,-5.306377,-8.198500,0.599230,-9.877396,-1.762676,2.399045,-2.127523,1.000000,1640.000000
-118.429900,0.000000,0.000000,-0.153707,-3.906356,-5.306377,-8.406667,0.608824,-9.651435,-1.551406,2.344683,-2.176021,1.000000,1642.000000
-118.201300,0.000000,0.000000,-0.154374,-3.907774,-5.306377,-8.638176,0.618490,-9.200385,-1.314591,2.289543,-2.228928,0.795617,1643.000000
-118.089200,0.025143,0.000000,-0.154192,-3.907274,-5.312233,-8.616035,0.601329,-9.200385,-1.314591,2.171417,-2.236123,0.893970,1644.000000
-118.326400,0.019404,0.000000,-0.153368,-3.906821,-5.312233,-8.323184,0.589970,-9.734818,-1.613145,2.240623,-2.169667,1.000000,1649.000000
-118.327300,0.021944,0.000000,-0.153739,-3.907705,-5.312233,-8.449291,0.595058,-9.544661,-1.484175,2.209715,-2.198509,1.000000,1650.000000
-117.460100,0.000271,0.000000,-0.170294,-3.905809,-5.326441,-8.279290,0.639083,-9.544661,-1.484175,2.069668,-2.066815,0.420128,1657.000000
-117.174300,0.018788,0.000000,-0.168159,-3.906805,-5.399338,-8.118900,0.587938,-9.544661,-1.484175,1.659554,-2.075306,0.751398,1658.000000
-115.955900,0.000000,0.000000,-0.181722,-3.904278,-5.519507,-7.774806,0.589169,-9.544661,-1.484175,1.297774,-1.953598,0.295690,1659.000000
-115.939300,0.000000,0.000000,-0.181489,-3.905174,-5.519507,-7.717824,0.587695,-9.631027,-1.537706,1.315633,-1.940823,0.983588,1660.000000
-115.817900,0.000000,0.000000,-0.180977,-3.906475,-5.519507,-7.599050,0.584484,-9.777481,-1.649664,1.353848,-1.913963,0.885681,1665.000000
-115.871800,0.000000,0.000000,-0.182330,-3.900865,-5.519507,-7.933536,0.593040,-9.252467,-1.337124,1.249615,-1.988810,1.000000,1666.000000
-114.481900,0.000000,0.000000,-0.183947,-3.879402,-5.519507,-8.475344,0.603523,-7.784267,-0.891510,1.102236,-2.104993,0.249095,1667.000000
-114.433300,0.000000,0.000000,-0.183978,-3.878696,-5.519507,-8.488525,0.603724,-7.741506,-0.882307,1.098970,-2.107744,0.952577,1668.000000
-114.001800,0.136828,0.000000,-0.156679,-3.875689,-5.103796,-8.872925,0.554150,-7.741506,-0.882307,1.577895,-2.327806,0.649502,1669.000000
-113.238300,0.144680,0.000000,-0.158598,-3.867001,-5.130134,-8.712107,0.541006,-7.741506,-0.882307,1.387169,-2.300188,0.466056,1670.000000
-114.540300,0.102719,0.000000,-0.159249,-3.880580,-5.172529,-8.887371,0.570166,-7.741506,-0.882307,1.589456,-2.306072,1.000000,1671.000000
-113.210300,0.107183,0.000000,-0.159607,-3.863529,-5.172529,-9.148677,0.573975,-6.765053,-0.708715,1.547327,-2.358243,0.264475,1672.000000
-114.644900,0.102274,0.000000,-0.159213,-3.881833,-5.172529,-8.865159,0.569786,-7.819373,-0.899180,1.593360,-2.301556,1.000000,1673.000000
-115.308300,0.055841,0.000000,-0.164980,-3.887229,-5.306610,-8.841873,0.592936,-7.819373,-0.899180,1.563504,-2.256041,1.000000,1676.000000
-116.865800,0.046595,0.000000,-0.163800,-3.904105,-5.306610,-8.346544,0.581677,-9.227821,-1.326354,1.672533,-2.151161,1.000000,1678.000000
-117.886100,0.000000,0.000000,-0.160442,-3.907533,-5.303149,-8.573048,0.636621,-9.227821,-1.326354,2.228291,-2.174492,1.000000,1679.000000
-120.980200,0.000000,0.000000,-0.162908,-3.946341,-5.303149,-9.206355,0.593958,-9.268037,-0.759494,2.018873,-2.312967,1.000000,1681.000000
-121.201200,0.000000,0.000000,-0.163979,-3.958547,-5.303149,-9.550008,0.576516,-8.738620,-0.446637,1.916783,-2.386261,1.000000,1682.000000
-121.171600,0.000000,0.000000,-0.163334,-3.951655,-5.303149,-9.335190,0.586947,-9.112999,-0.639967,1.979641,-2.340598,0.970884,1683.000000
-121.903900,0.044760,0.000000,-0.155362,-3.963452,-5.279157,-9.412635,0.597599,-9.112999,-0.639967,1.559583,-2.525611,1.000000,1686.000000
-121.287500,0.070096,0.000000,-0.159924,-3.963909,-5.278345,-9.324441,0.622747,-9.112999,-0.639967,1.398059,-2.458409,0.539875,1687.000000
-121.004400,0.078184,0.000000,-0.160752,-3.963949,-5.278345,-9.670623,0.606807,-8.428549,-0.330115,1.316876,-2.525553,0.753442,1690.000000
